"Year","TeamA","TeamB","O_ORebDiff","O_DRebDiff","O_AsstDiff","O_PFDiff","O_STLDiff","O_TODiff","O_BlkDiff","O_x3PMDiff","O_PtDiff","O_FGPDiff","O_FTPDiff","D_ORebDiff","D_DRebDiff","D_AsstDiff","D_PFDiff","D_STLDiff","D_TODiff","D_BlkDiff","D_x3PMDiff","D_PtDiff","D_FGPDiff","D_FTPDiff","WL"
1980,"NYK","CHI",-1.0975609756097,-3.2926829268293,0.621951219512198,-1.719512195122,1.60975609756098,-2.5731707317073,-2.4390243902439,0.219512195121952,-1.073170731708,-0.01768166199476,-0.027207252345667,0.0243902439025003,4.4024390243902,1.6829268292683,-1.719512195122,-1.15853658536586,1.9268292682927,0.13414634146342,-0.109756097560976,-59,0.012019486358352,-0.00414159227441491,"L"
1980,"PHI","IND",-2.8536585365854,4.2804878048781,3.390243902439,0.670731707317099,0.292682926829201,2.5731707317073,1.30487804878049,-0.134146341463414,4.012195121951,0.03221802952684,0.0538714721846421,0.4878048780488,-1.4634146341464,-0.975609756097498,-0.243902439024399,1.5,-0.158536585365901,-0.73170731707317,0.085365853658537,-200,-0.038169136205608,-0.023380794103135,"W"
1980,"PHO","KCK",2.4024390243903,0.487804878048802,-0.804878048780502,-1.1707317073171,1.91463414634147,3.4756097560975,0.37804878048781,-0.170731707317073,3.048780487805,-0.009884568337931,0.030440735890519,0.2682926829268,-2.7560975609756,1.3780487804878,1.2317073170732,2.37804878048781,2.8292682926829,0.219512195121951,0.463414634146341,-201,-0.014684194034864,-0.0161958875367181,"L"
1980,"SAS","HOU",1.0731707317073,2.8658536585366,-0.621951219512198,2.5975609756097,-0.24390243902439,1,3.08536585365854,-0.073170731707317,4.036585365853,0.00367507934312999,-0.000565169507014018,0.451219512195101,-2.3170731707317,0.182926829268201,2.6951219512195,0.134146341463421,-0.0975609756098024,1.39024390243903,-0.048780487804878,122,-0.020409342080957,-0.00399221272086603,"L"
1980,"BOS","CHI",-0.8780487804878,-0.621951219512201,3.3780487804878,-0.829268292683,-0.56097560975609,-1.1585365853658,0.975609756097559,0.329268292682927,0.865853658535997,0.00364048964830699,-0.022689021792246,0.5731707317074,0.951219512195102,-0.731707317073099,-0.9268292682927,-0.585365853658541,-0.353658536585399,-1.09756097560975,-0.26829268292683,-249,-0.027078496543064,0.0145714117161231,"W"
1980,"MIL","PHI",2.0731707317073,-2.5609756097561,-0.609756097561,1.6707317073171,0.0609756097560989,-1.4756097560976,-0.74390243902439,0.134146341463414,1.46341463414601,-0.015941242611845,0.00164706876696996,-0.256097560975601,-0.951219512195099,0,0.0731707317073003,-1.01219512195122,0.341463414634202,0.256097560975601,-0.158536585365854,168,0.00785807675361599,0.005113744377092,"L"
1980,"KCK","HOU",-2.1829268292683,1.2560975609756,2.0975609756097,2.3292682926829,0.170731707317071,-0.0365853658536004,-0.0609756097561007,0.341463414634146,-1.329268292683,0.012393993546743,-0.055265380598205,-0.475609756097599,1.7439024390244,-4.0731707317074,0.4634146341463,0.34146341463415,1.0975609756098,0.19512195121951,-0.219512195121951,-83,-0.011610576807592,0.011766982922201,"L"
1980,"BOS","PHI",0.780487804878,-2.3658536585366,-2.0365853658536,-0.865853658536601,-2.12195121951217,-1.5243902439024,0.0365853658536599,0.560975609756097,-1.80487804878099,-0.00963033625925902,-0.016644395408834,-1.1463414634146,-1.3780487804878,-1.7439024390244,0.1829268292683,-1,-2.0609756097561,-0.341463414634149,-0.219512195121952,14,0.011441871767466,0.025565350891831,"W"
1980,"HOU","BOS",0.743902439024399,-0.939024390243897,-1.2560975609756,-1.0853658536585,0.26829268292683,-1.5365853658537,-2.48780487804878,-0.536585365853658,-1.585365853658,-0.017320680265172,0.0178866058762089,-0.1829268292683,2.3536585365854,3.6707317073171,-1,-0.57317073170732,-0.524390243902399,0.19512195121951,0.231707317073171,325,0.030541111923659,-0.02560044800784,"L"
1981,"DEN","PHO",0.3170731707317,-0.902439024390201,0.597560975609699,1.2439024390244,-1.08536585365853,-0.707317073170699,-0.74390243902439,-0.170731707317074,20.317073170732,0.028537182898238,0.0381747091092669,2.4390243902439,1.1341463414634,6.9146341463415,4.7439024390244,-0.3170731707317,1.0365853658537,2.54878048780488,0.158536585365854,1906,0.057642822368858,-0.017783284203823,"L"
1981,"SEA","HOU",-3.6585365853659,3.170731707317,1.5365853658536,2.2682926829268,0.52439024390244,0.365853658536601,0.37804878048781,-0.146341463414635,1.402439024391,0.012598417631574,0.010638670332702,0.865853658536599,1.4146341463414,-1.6341463414634,1.2560975609757,-0.219512195121951,0.780487804878,-0.51219512195122,0,-227,-0.036147053547555,-0.0208662252253019,"W"
1981,"NJN","WA1",1.7926829268293,-3.2073170731707,1.3780487804878,2.719512195122,3.35365853658535,3.1707317073171,1.02439024390244,-0.353658536585366,3.182926829268,0.010103017701477,-0.044324210874702,0.390243902439,-2.0731707317073,0.512195121951201,3.1341463414634,2.53658536585362,5.9024390243902,-0.0487804878048799,0.170731707317073,277,0.017045863289079,0.013966288601287,"L"
1981,"PHI","ATL",-1.2682926829268,0.256097560975601,5.4756097560976,-1.0365853658537,3.02439024390244,1.5975609756098,1.67073170731708,0.158536585365854,10.219512195122,0.044766460955161,-0.020843544648717,1.8780487804879,-0.5365853658537,1.1463414634146,0.451219512195099,1.51219512195122,2.0853658536585,0.439024390243899,0.109756097560975,412,0.00640972181581301,-0.0198983966610881,"W"
1981,"LAL","PHO",1.6463414634146,-0.146341463414601,1.6219512195122,-0.365853658536601,1.15853658536581,-0.731707317073198,1.07317073170732,-0.5,8.475609756097,0.0253611266523749,-0.0411994395527241,1.4268292682927,-1.3536585365854,4.5121951219512,-0.731707317073198,-0.695121951219511,1.1219512195122,0.91463414634147,0.329268292682927,579,0.021509462971274,-0.040756387542381,"W"
1981,"SAS","SEA",1.8292682926829,-0.085365853658498,1.8780487804878,1.9512195121952,-1.10975609756097,-0.707317073170801,1.15853658536585,0.317073170731708,5.81707317073099,-0.00254951340181303,0.036389696243339,-1.0975609756097,0.170731707317099,0.512195121951201,0.3536585365853,-0.59756097560976,-0.646341463414601,1.4390243902439,0.121951219512195,627,0.022360355750507,0.0315865983752199,"W"
1981,"BOS","WA1",2.5121951219512,-1.1463414634146,1.7439024390244,-0.707317073170699,0.10975609756097,0.756097560975601,2.08536585365853,-0.121951219512195,8.475609756097,0.02430613044918,-0.0329268162997379,1.0121951219512,-3.2804878048781,1.0121951219512,4.0609756097561,0.69512195121951,1.3048780487804,-2.14634146341464,-0.060975609756098,244,0.004709348745846,0.018783789457566,"W"
1981,"MIL","PHI",1.6585365853659,0.3170731707317,-0.378048780487799,1.1951219512195,-1.13414634146341,1.4024390243902,-2.03658536585366,0.097560975609756,-2.79268292683,-0.013294139458217,0.00561758997761697,-1.4268292682927,-2.3048780487805,0.621951219512201,-0.329268292682897,0.219512195121949,-0.939024390243901,-1.46341463414634,0.024390243902439,-208,-0.00932765627757903,-0.0172908232118759,"L"
1981,"LAL","SAS",0.0609756097561007,-0.390243902439,1.2073170731708,-2.6585365853659,3.02439024390239,2.1341463414634,-0.46341463414634,-0.621951219512195,1.560975609756,0.03092959073839,-0.059219351814877,1.5121951219512,-2.1829268292683,3.4512195121951,-2.1341463414634,1.30487804878049,1.5975609756097,0.0731707317073207,0.24390243902439,-82,0.00482302629995396,-0.0444643133513209,"W"
1981,"BOS","PHI",2.7073170731707,1.219512195122,-1.6829268292683,-2.0609756097561,-2.48780487804878,-0.268292682926901,-0.65853658536586,0.097560975609756,0.743902439023998,-0.01986078800303,-0.00754622567653795,-1.1707317073171,-1.1829268292683,0.0853658536586011,0.292682926829301,-0.256097560975611,-2.2317073170732,-1.25609756097561,-0.195121951219512,8,-0.00614768939646404,0.0121564669216601,"L"
1981,"LAL","PHI",2.7682926829268,1.4146341463415,1.1219512195122,-2.2439024390244,-0.0975609756097988,-0.0731707317073997,-1.28048780487805,-0.341463414634146,3.426829268292,-0.00181962233204802,-0.030268186390169,-0.170731707317101,-1.0853658536585,4.3170731707317,-2.5853658536585,0.195121951219509,-1.609756097561,-0.426829268292679,0.280487804878049,352,0.011765431140671,-0.0283417611604869,"W"
1982,"SEA","POR",-0.3414634146341,2.3048780487805,3.0243902439024,0.109756097561,-0.878048780487811,0.4634146341463,0.64634146341464,-0.073170731707317,2.573170731708,0.00875527002114301,-0.00807721149138896,2.2926829268292,0.402439024390301,0.902439024390301,-0.975609756097601,0.829268292682929,-1.2560975609756,-1.70731707317074,-0.073170731707317,123,-0.025445478102038,-0.0288595812789361,"L"
1982,"PHO","DEN",-1.4634146341464,-0.0731707317073003,-0.439024390243897,-0.353658536585399,-0.48780487804877,0.597560975609699,1.74390243902439,0.195121951219512,-16.207317073171,0.00271036603800101,-0.065429487605277,-1.9390243902439,-4.5243902439024,-4.890243902439,-3.8658536585366,-0.195121951219519,-0.9268292682927,-3.26829268292683,-0.329268292682926,-1693,-0.04975894954892,0.00588411526564503,"L"
1982,"NJN","NYK",2.2682926829268,2,1.3292682926829,-0.170731707317003,2.56097560975612,4.4390243902439,2.60975609756097,-0.036585365853659,5.7804878048784,0.00992432892485701,-0.00543089713309097,0.353658536585399,-1.9634146341463,1.2804878048781,0.158536585365802,2.02439024390246,2.3048780487805,1.17073170731707,0.085365853658537,448,0.00275856034004301,-0.013291139240506,"L"
1982,"BOS","ATL",1.6341463414634,1.2073170731707,3.3048780487804,0.487804878048699,2.63414634146341,1.4268292682927,-1.75609756097561,-0.073170731707317,10.439024390244,0.022644956055033,-0.014505425866133,-1.4268292682927,-2.1707317073171,1.219512195122,1.9024390243902,0.52439024390244,1.6951219512196,-0.58536585365854,0.109756097560976,339,5.51650625901789e-06,0.039097814355493,"W"
1982,"LAL","POR",0.670731707317101,0.6463414634147,5.9634146341464,-0.3536585365853,1.15853658536588,1.0853658536585,1.15853658536586,-0.304878048780488,7.62195121951299,0.042147200451578,-0.00236481824710599,2.0487804878048,-2.4146341463414,3.8658536585366,-4.5,1.31707317073171,0.195121951219502,-1.46341463414635,0,345,0.00443364109727801,-0.043726852122303,"W"
1982,"SAS","DEN",0.219512195121901,0.914634146341502,-0.914634146341498,0.0487804878049012,-1.39024390243902,0.0975609756096993,1.42682926829268,0.853658536585362,-8.90243902439001,0.00974173202167899,-0.043647711478437,-2.5487804878049,-5.2926829268292,-0.731707317073198,-1.9146341463415,-0.902439024390249,-2.5121951219512,-1.8780487804878,-0.24390243902439,-979,-0.019485273676685,0.019652190110093,"W"
1982,"PHI","NYK",3.0975609756097,4.0609756097561,-0.219512195121997,-1.6951219512195,1.35365853658536,1.4390243902439,2.42682926829268,-0.097560975609756,12.1097560975614,0.017495743513987,0.031544987019,3.0731707317074,-0.902439024390201,2.6341463414635,1.5853658536585,0.74390243902439,-1.1219512195122,1.36585365853658,0.195121951219513,565,-0.014344920133609,-0.0291833111407011,"W"
1982,"MIL","BOS",-2.170731707317,-0.670731707317099,-1.2195121951219,0.841463414634198,-1.54878048780487,-1.1463414634147,0.13414634146341,-0.024390243902439,-5.5,-0.00300413775993003,0.0161387848801751,1.4268292682927,-0.609756097561,0.195121951219498,0.0975609756098024,-0.92682926829268,-1.0243902439025,-0.48780487804878,-0.121951219512196,-373,-0.01366582202925,-0.016251494559678,"W"
1982,"LAL","SAS",0.0365853658536999,-2.0243902439024,3.1463414634147,-2,2.06097560975613,0.975609756097601,0.121951219512201,-1.02439024390244,0.707317073170998,0.0240105567694781,-0.028496114120915,1.6341463414634,-1.1829268292683,0.731707317073198,-4.0975609756097,1.36585365853659,1.609756097561,-0.93902439024391,0.048780487804878,-97,0.005024717143496,-0.041811983864453,"W"
1982,"PHI","MIL",2.9146341463414,1.4512195121952,-1.219512195122,-1.0975609756098,1.82926829268292,2.1951219512195,0.54878048780488,-0.146341463414634,5.5,0.010453627336839,-0.0110492667033251,0.268292682926901,-0.975609756097501,0.560975609756103,1.2317073170731,1.60975609756097,0.8170731707317,2.57317073170732,0.195121951219513,183,0.00464088292680603,-0.021492718184838,"W"
1982,"LAL","PHI",-1.2073170731707,-1.9878048780488,6.1341463414635,-1.3414634146341,0.39024390243906,-0.524390243902399,-1.19512195121951,-0.182926829268293,2.951219512195,0.028520977639327,-0.005796196687197,-0.378048780487902,-1.1829268292683,3.6585365853658,-4.670731707317,0.134146341463421,-0.341463414634099,-1.59756097560976,0.012195121951219,416,0.029442807332784,0.00378490476619908,"L"
1983,"BOS","WA1",1.609756097561,1.8414634146341,-0.853658536585403,-0.487804878048802,1.42682926829268,-0.341463414634202,1.34146341463415,-0.195121951219512,9.40243902439001,0.015646156473771,0.036252547516359,0.780487804878099,-1.8780487804878,-0.987804878048799,0.841463414634198,-0.0365853658536608,0.634146341463399,-2,0.414634146341463,-4,-0.019241972394345,0.010848119593349,"W"
1983,"DET","NYK",4.1341463414634,2.4878048780488,2.6219512195122,-1.2682926829268,-1.29268292682927,-3.3780487804878,0.695121951219519,-0.182926829268293,10.231707317073,-0.015094746422336,0.000527454375665037,1.4390243902439,3.4878048780487,1.7560975609756,-0.121951219512201,-1.21951219512195,-2.4756097560975,1.58536585365853,0.0121951219512191,860,0.00875506526914105,-0.00508477925959605,"L"
1983,"PHI","NJN",-0.4878048780488,0.841463414634202,-1.4146341463415,-2.4756097560976,-0.08536585365853,0.243902439024399,1.8780487804878,-0.24390243902439,-2.207317073171,-0.00268964453985304,0.054089043521245,1.6829268292683,-0.853658536585399,1.8170731707317,0.9268292682926,0.29268292682927,-1.4024390243903,0.8170731707317,-0.01219512195122,-271,-0.010438635945684,-0.0192055087673579,"L"
1983,"MIL","ATL",0.280487804878,1.8658536585365,3.4878048780488,0.9268292682927,0.19512195121952,1.0487804878049,-0.84146341463415,0.439024390243902,4.20731707317,0.018023828281962,-0.020950079506475,0.743902439024399,-2.1341463414634,-0.8170731707317,0.0731707317073003,0.90243902439024,-0.0609756097560989,-1.28048780487805,0.036585365853659,-102,-0.022750433441346,-0.019684257793114,"W"
1983,"LAL","KCK",-0.597560975609701,2.7560975609756,2.7560975609756,-1.780487804878,0.134146341463419,0.902439024390301,1.15853658536586,0.073170731707317,5.548780487805,0.045279152954643,-0.023633181856671,1.5487804878048,-2.8414634146342,1.8658536585366,-2.6585365853659,1.67073170731707,-1.7195121951219,-1.42682926829268,0.365853658536585,26,-0.019143681494153,-0.00906586781603402,"W"
1983,"DAL","SEA",0.317073170731701,-0.8170731707317,-0.841463414634202,0.268292682926798,-0.695121951219511,-0.695121951219502,0.12195121951219,0.182926829268293,2.28048780487799,0.011575532332056,-0.02478117972669,0.1585365853658,-0.707317073170699,-1.7926829268292,1.4146341463415,-0.378048780487811,0.682926829268201,0.35365853658537,0.109756097560975,138,0.010282074013804,0.00459449885672603,"W"
1983,"POR","PHO",2.2560975609756,-1.2682926829268,-1.609756097561,-0.158536585365901,1.47560975609756,0.390243902439,0.109756097560981,-0.597560975609756,2.14634146341399,-0.00406347570869503,-0.00518741736849604,-0.0731707317073003,-1.8048780487805,0.731707317073099,1.780487804878,-0.317073170731709,1.8658536585366,1.73170731707318,0.036585365853658,-42,0.016655725543724,-0.010569019109297,"L"
1983,"UTA","DEN",-0.451219512195099,0.951219512195102,-3.0731707317073,-3.6707317073171,-0.195121951219511,2.0243902439025,3.07317073170732,0.292682926829268,-8.768292682926,0.00500628873639097,-0.036824663807636,2.8048780487804,-3.3658536585366,-2.6341463414635,-0.951219512195099,0.926829268292691,-1.2195121951219,-0.96341463414634,-0.195121951219512,-902,-0.042657428498417,-0.00406457668263793,"W"
1983,"BOS","NYK",0.865853658536599,3.7560975609756,0.987804878048799,-4.0487804878049,-1.58536585365854,-2.0365853658537,0.853658536585369,0.097560975609756,5.25609756097499,0.00454622137624799,0.017770546397707,0.6829268292683,0.6829268292683,-1.1219512195122,-1.3048780487805,-0.219512195121951,-4.3170731707317,-0.84146341463415,0.23170731707317,208,-0.017762678145276,0.0158622138745049,"W"
1983,"MIL","NJN",-1.0487804878049,0.878048780487802,-0.426829268292703,-0.9268292682927,-2.09756097560975,-2.3536585365854,-0.1219512195122,0.121951219512195,-4.30487804878101,-0.00553733217944302,0.040281029485285,1.890243902439,-0.878048780487799,0.560975609756099,-0.829268292683,-1.5609756097561,-3.2926829268293,-1.1829268292683,-0.073170731707317,-604,-0.034686492303827,-0.0105913496018,"W"
1983,"LAL","DAL",0.0609756097560989,2.8536585365854,3.5487804878049,1.8048780487805,1.79268292682927,3.3536585365854,1.43902439024391,0.195121951219512,5.19512195122,0.031517098396206,-0.00137249026071395,0.890243902439,-2.3414634146342,1.5853658536585,-2.9268292682927,2.01219512195122,0.695121951219598,-0.5,0,153,-0.015743505977248,-0.016478981512295,"W"
1983,"UTA","PHO",0.365853658536601,2.7317073170732,0.195121951219502,-2.0609756097561,0.0243902439024399,0.719512195121997,2.63414634146342,0.329268292682926,3.98780487804899,-0.011351029428977,0.021944792200029,4.7926829268292,1.5609756097561,2.170731707317,1.9024390243902,0.878048780487811,-0.512195121951201,2.04878048780488,-0.0975609756097561,307,-0.021218316891249,-0.024842617539419,"L"
1983,"BOS","MIL",0.292682926829299,1.8658536585366,0.109756097561,-2.6585365853659,0.378048780487799,0.0609756097560989,-0.719512195121951,-0.048780487804878,6.439024390244,0.00739669171560597,0.051830737240115,-1.8414634146341,-0.0975609756096993,-0.0243902439023991,-0.0365853658536004,0.60975609756098,-0.914634146341502,0.10975609756098,0.353658536585365,331,0.013757231913206,0.0232444126063219,"W"
1983,"LAL","PHO",0.353658536585399,2.4512195121952,2.9390243902439,-1.1341463414634,0.402439024390249,1.5487804878049,1.09756097560976,-0.195121951219512,4.59756097560999,0.0223064285032,-0.00555328340277594,2.2926829268292,-2.1829268292683,2.4634146341463,-0.792682926829301,1.48780487804878,-0.451219512195102,0.95121951219513,0.109756097560975,142,-0.013797210772293,-0.018586839049211,"W"
1983,"BOS","LAL",0.780487804878,0.475609756097498,-4.0609756097561,-1.2804878048781,-0.64634146341464,-1.9268292682927,-0.585365853658541,-0.036585365853659,-3.463414634147,-0.031793532397589,0.038751411669017,-1.8536585365853,0.890243902439103,-3.7073170731707,1.4268292682927,-1.14634146341463,-1.3902439024391,-0.58536585365854,0.0975609756097561,-514,-0.013407487791644,0.0226564889990569,"W"
1984,"LAL","PHO",0.451219512195101,1.5243902439025,2.9268292682926,-1.2560975609756,-0.390243902439019,-0.560975609756099,1.60975609756098,0.0365853658536599,10.219512195122,0.053901411616436,-0.00806923222033595,1.5,-4.1219512195122,1.6097560975609,-1.390243902439,-0.18292682926829,-1.2560975609756,-0.48780487804878,0.231707317073172,62,-0.013452688066872,-0.016924143394732,"W"
1984,"DAL","POR",-1.3048780487805,0.5731707317074,-0.890243902439,-1.9634146341464,-2.99999999999998,-3.6219512195122,-2.20731707317073,1.23170731707317,-4.30487804878099,-0.013836854764438,0.042803384516694,-2.5121951219512,1.6341463414634,-1.4878048780488,-1.1463414634146,-1.87804878048781,-3.2560975609757,-0.35365853658537,0.475609756097559,-252,0.010283115381194,-0.00207393972268399,"L"
1984,"HOU","UTA",2.9756097560976,-1.9390243902439,1.1707317073171,0.878048780487802,-0.35365853658536,0.365853658536601,-1.21951219512195,-0.75609756097561,2.207317073171,0.0274555800001769,-0.0723213127312939,-2.4512195121951,-5.1585365853658,0.585365853658498,-2.109756097561,-0.402439024390249,-1.3536585365853,-0.34146341463414,0.219512195121955,31,0.016673423550143,0.016039066739012,"L"
1984,"DEN","SAS",2.4878048780488,-2.0365853658537,-0.609756097561,-0.341463414634102,1.67073170731703,-1.9512195121951,-0.23170731707317,0.219512195121951,5.23170731707299,-0.027510607356643,0.0223084948218271,0.5487804878048,4.4268292682927,-1.5731707317073,0.292682926829301,-0.96341463414635,3.1097560975609,1.42682926829268,-0.097560975609756,304,0.015669679502875,-0.0104192850740109,"W"
1984,"BOS","CLE",-1.0609756097561,2.2560975609756,2.3292682926829,-4.780487804878,0.28048780487805,-0.670731707317099,-0.707317073170731,0.17073170731708,6.20731707317101,0.036775049915371,0.0567436790651801,-1.280487804878,-2,-2.1219512195122,-1.6707317073171,0.35365853658537,-1.6463414634147,-1.39024390243902,0.0121951219512191,-262,-0.00177787409360503,0.017299178534498,"W"
1984,"DET","NJN",2.0731707317073,2.5487804878048,1.6951219512195,0.792682926829301,-0.987804878048779,-0.170731707317,-0.21951219512195,-0.085365853658537,6.5,-0.00966463991343397,0.0591390199470599,0.304878048780401,1.9268292682927,1.609756097561,1.0243902439025,-0.46341463414634,-0.121951219512198,1.90243902439024,-0.012195121951219,348,-0.00296963956989699,0.00610365500585097,"W"
1984,"PHI","WA1",3.5243902439025,-0.378048780487799,-1.0853658536585,1.2439024390244,1.31707317073171,3.5731707317073,1.71951219512195,-0.609756097560979,7.390243902439,0.01375270001497,0.0602428863431499,0.780487804878099,-6.0975609756098,1.8414634146341,4.5853658536585,1.5,0.8170731707317,-0.0731707317073198,0.170731707317073,248,0.00149606551002901,0.027480828936724,"W"
1984,"MIL","CHI",2.2195121951219,-0.158536585365898,2.0975609756097,2.0487804878049,0.8170731707317,-0.987804878048699,0.219512195121951,0.731707317073174,2.121951219512,-0.00860317853947201,-0.026864163048012,1.2073170731707,0.402439024390201,-1.7195121951219,0.780487804878103,-0.3170731707317,2.9146341463415,-0.707317073170731,-0.134146341463419,-457,-0.027362710202809,-0.0254525201893619,"W"
1984,"LAL","POR",-1.6951219512196,3.0731707317074,4.2682926829268,-0.3170731707317,-1.53658536585364,0.6829268292683,-0.42682926829268,0.475609756097565,2.768292682926,0.041955023608086,0.01188863488838,-0.2439024390243,-3.1463414634147,0.951219512195099,-3.1097560975609,0.365853658536581,-2.9512195121952,-1.08536585365854,0.304878048780489,-97,-0.013553156091221,-0.017318009378518,"W"
1984,"DEN","UTA",3.0487804878049,-3.0609756097561,1.5,2.3292682926829,2.21951219512191,-2.3536585365853,-3.32926829268293,-0.365853658536586,11.024390243902,0.009650012760825,0.0134772959399171,-2.1829268292683,-0.207317073170699,1.0365853658536,1.2439024390244,-1.65853658536586,1.6829268292683,1.78048780487805,-0.097560975609756,695,0.047094563463613,0.00337812052790609,"W"
