"Year","TeamA","TeamB","ORebDiff","DRebDiff","AsstDiff","PFDiff","STLDiff","TODiff","BlkDiff","x3PMDiff","PtDiff","FGPDiff","FTPDiff","WL"
1981,"PHI","ATL",-1.2682926829268,0.256097560975601,5.4756097560976,-1.0365853658537,3.02439024390244,1.5975609756098,1.67073170731708,0.158536585365854,10.219512195122,0.044766460955161,-0.020843544648717,"W"
1981,"LAL","PHO",1.6463414634146,-0.146341463414601,1.6219512195122,-0.365853658536601,1.15853658536581,-0.731707317073198,1.07317073170732,-0.5,8.475609756097,0.0253611266523749,-0.0411994395527241,"W"
1981,"SAS","SEA",1.8292682926829,-0.085365853658498,1.8780487804878,1.9512195121952,-1.10975609756097,-0.707317073170801,1.15853658536585,0.317073170731708,5.81707317073099,-0.00254951340181303,0.036389696243339,"W"
1981,"BOS","WA1",2.5121951219512,-1.1463414634146,1.7439024390244,-0.707317073170699,0.10975609756097,0.756097560975601,2.08536585365853,-0.121951219512195,8.475609756097,0.02430613044918,-0.0329268162997379,"W"
1981,"MIL","PHI",1.6585365853659,0.3170731707317,-0.378048780487799,1.1951219512195,-1.13414634146341,1.4024390243902,-2.03658536585366,0.097560975609756,-2.79268292683,-0.013294139458217,0.00561758997761697,"L"
1981,"LAL","SAS",0.0609756097561007,-0.390243902439,1.2073170731708,-2.6585365853659,3.02439024390239,2.1341463414634,-0.46341463414634,-0.621951219512195,1.560975609756,0.03092959073839,-0.059219351814877,"W"
1981,"BOS","PHI",2.7073170731707,1.219512195122,-1.6829268292683,-2.0609756097561,-2.48780487804878,-0.268292682926901,-0.65853658536586,0.097560975609756,0.743902439023998,-0.01986078800303,-0.00754622567653795,"L"
1981,"LAL","PHI",2.7682926829268,1.4146341463415,1.1219512195122,-2.2439024390244,-0.0975609756097988,-0.0731707317073997,-1.28048780487805,-0.341463414634146,3.426829268292,-0.00181962233204802,-0.030268186390169,"W"
1982,"SEA","POR",-0.3414634146341,2.3048780487805,3.0243902439024,0.109756097561,-0.878048780487811,0.4634146341463,0.64634146341464,-0.073170731707317,2.573170731708,0.00875527002114301,-0.00807721149138896,"L"
1982,"PHO","DEN",-1.4634146341464,-0.0731707317073003,-0.439024390243897,-0.353658536585399,-0.48780487804877,0.597560975609699,1.74390243902439,0.195121951219512,-16.207317073171,0.00271036603800101,-0.065429487605277,"L"
1982,"NJN","NYK",2.2682926829268,2,1.3292682926829,-0.170731707317003,2.56097560975612,4.4390243902439,2.60975609756097,-0.036585365853659,5.7804878048784,0.00992432892485701,-0.00543089713309097,"L"
1982,"BOS","ATL",1.6341463414634,1.2073170731707,3.3048780487804,0.487804878048699,2.63414634146341,1.4268292682927,-1.75609756097561,-0.073170731707317,10.439024390244,0.022644956055033,-0.014505425866133,"W"
1982,"LAL","POR",0.670731707317101,0.6463414634147,5.9634146341464,-0.3536585365853,1.15853658536588,1.0853658536585,1.15853658536586,-0.304878048780488,7.62195121951299,0.042147200451578,-0.00236481824710599,"W"
1982,"SAS","DEN",0.219512195121901,0.914634146341502,-0.914634146341498,0.0487804878049012,-1.39024390243902,0.0975609756096993,1.42682926829268,0.853658536585362,-8.90243902439001,0.00974173202167899,-0.043647711478437,"W"
1982,"PHI","NYK",3.0975609756097,4.0609756097561,-0.219512195121997,-1.6951219512195,1.35365853658536,1.4390243902439,2.42682926829268,-0.097560975609756,12.1097560975614,0.017495743513987,0.031544987019,"W"
1982,"MIL","BOS",-2.170731707317,-0.670731707317099,-1.2195121951219,0.841463414634198,-1.54878048780487,-1.1463414634147,0.13414634146341,-0.024390243902439,-5.5,-0.00300413775993003,0.0161387848801751,"W"
1982,"LAL","SAS",0.0365853658536999,-2.0243902439024,3.1463414634147,-2,2.06097560975613,0.975609756097601,0.121951219512201,-1.02439024390244,0.707317073170998,0.0240105567694781,-0.028496114120915,"W"
1982,"PHI","MIL",2.9146341463414,1.4512195121952,-1.219512195122,-1.0975609756098,1.82926829268292,2.1951219512195,0.54878048780488,-0.146341463414634,5.5,0.010453627336839,-0.0110492667033251,"W"
1982,"LAL","PHI",-1.2073170731707,-1.9878048780488,6.1341463414635,-1.3414634146341,0.39024390243906,-0.524390243902399,-1.19512195121951,-0.182926829268293,2.951219512195,0.028520977639327,-0.005796196687197,"L"
1983,"BOS","WA1",1.609756097561,1.8414634146341,-0.853658536585403,-0.487804878048802,1.42682926829268,-0.341463414634202,1.34146341463415,-0.195121951219512,9.40243902439001,0.015646156473771,0.036252547516359,"W"
1983,"DET","NYK",4.1341463414634,2.4878048780488,2.6219512195122,-1.2682926829268,-1.29268292682927,-3.3780487804878,0.695121951219519,-0.182926829268293,10.231707317073,-0.015094746422336,0.000527454375665037,"L"
1983,"PHI","NJN",-0.4878048780488,0.841463414634202,-1.4146341463415,-2.4756097560976,-0.08536585365853,0.243902439024399,1.8780487804878,-0.24390243902439,-2.207317073171,-0.00268964453985304,0.054089043521245,"L"
1983,"MIL","ATL",0.280487804878,1.8658536585365,3.4878048780488,0.9268292682927,0.19512195121952,1.0487804878049,-0.84146341463415,0.439024390243902,4.20731707317,0.018023828281962,-0.020950079506475,"W"
1983,"LAL","KCK",-0.597560975609701,2.7560975609756,2.7560975609756,-1.780487804878,0.134146341463419,0.902439024390301,1.15853658536586,0.073170731707317,5.548780487805,0.045279152954643,-0.023633181856671,"W"
1983,"DAL","SEA",0.317073170731701,-0.8170731707317,-0.841463414634202,0.268292682926798,-0.695121951219511,-0.695121951219502,0.12195121951219,0.182926829268293,2.28048780487799,0.011575532332056,-0.02478117972669,"W"
1983,"POR","PHO",2.2560975609756,-1.2682926829268,-1.609756097561,-0.158536585365901,1.47560975609756,0.390243902439,0.109756097560981,-0.597560975609756,2.14634146341399,-0.00406347570869503,-0.00518741736849604,"L"
1983,"UTA","DEN",-0.451219512195099,0.951219512195102,-3.0731707317073,-3.6707317073171,-0.195121951219511,2.0243902439025,3.07317073170732,0.292682926829268,-8.768292682926,0.00500628873639097,-0.036824663807636,"W"
1983,"BOS","NYK",0.865853658536599,3.7560975609756,0.987804878048799,-4.0487804878049,-1.58536585365854,-2.0365853658537,0.853658536585369,0.097560975609756,5.25609756097499,0.00454622137624799,0.017770546397707,"W"
1983,"MIL","NJN",-1.0487804878049,0.878048780487802,-0.426829268292703,-0.9268292682927,-2.09756097560975,-2.3536585365854,-0.1219512195122,0.121951219512195,-4.30487804878101,-0.00553733217944302,0.040281029485285,"W"
1983,"LAL","DAL",0.0609756097560989,2.8536585365854,3.5487804878049,1.8048780487805,1.79268292682927,3.3536585365854,1.43902439024391,0.195121951219512,5.19512195122,0.031517098396206,-0.00137249026071395,"W"
1983,"UTA","PHO",0.365853658536601,2.7317073170732,0.195121951219502,-2.0609756097561,0.0243902439024399,0.719512195121997,2.63414634146342,0.329268292682926,3.98780487804899,-0.011351029428977,0.021944792200029,"L"
1983,"BOS","MIL",0.292682926829299,1.8658536585366,0.109756097561,-2.6585365853659,0.378048780487799,0.0609756097560989,-0.719512195121951,-0.048780487804878,6.439024390244,0.00739669171560597,0.051830737240115,"W"
1983,"LAL","PHO",0.353658536585399,2.4512195121952,2.9390243902439,-1.1341463414634,0.402439024390249,1.5487804878049,1.09756097560976,-0.195121951219512,4.59756097560999,0.0223064285032,-0.00555328340277594,"W"
1983,"BOS","LAL",0.780487804878,0.475609756097498,-4.0609756097561,-1.2804878048781,-0.64634146341464,-1.9268292682927,-0.585365853658541,-0.036585365853659,-3.463414634147,-0.031793532397589,0.038751411669017,"W"
1984,"LAL","PHO",0.451219512195101,1.5243902439025,2.9268292682926,-1.2560975609756,-0.390243902439019,-0.560975609756099,1.60975609756098,0.0365853658536599,10.219512195122,0.053901411616436,-0.00806923222033595,"W"
1984,"DAL","POR",-1.3048780487805,0.5731707317074,-0.890243902439,-1.9634146341464,-2.99999999999998,-3.6219512195122,-2.20731707317073,1.23170731707317,-4.30487804878099,-0.013836854764438,0.042803384516694,"L"
1984,"HOU","UTA",2.9756097560976,-1.9390243902439,1.1707317073171,0.878048780487802,-0.35365853658536,0.365853658536601,-1.21951219512195,-0.75609756097561,2.207317073171,0.0274555800001769,-0.0723213127312939,"L"
1984,"DEN","SAS",2.4878048780488,-2.0365853658537,-0.609756097561,-0.341463414634102,1.67073170731703,-1.9512195121951,-0.23170731707317,0.219512195121951,5.23170731707299,-0.027510607356643,0.0223084948218271,"W"
1984,"BOS","CLE",-1.0609756097561,2.2560975609756,2.3292682926829,-4.780487804878,0.28048780487805,-0.670731707317099,-0.707317073170731,0.17073170731708,6.20731707317101,0.036775049915371,0.0567436790651801,"W"
1984,"DET","NJN",2.0731707317073,2.5487804878048,1.6951219512195,0.792682926829301,-0.987804878048779,-0.170731707317,-0.21951219512195,-0.085365853658537,6.5,-0.00966463991343397,0.0591390199470599,"W"
1984,"PHI","WA1",3.5243902439025,-0.378048780487799,-1.0853658536585,1.2439024390244,1.31707317073171,3.5731707317073,1.71951219512195,-0.609756097560979,7.390243902439,0.01375270001497,0.0602428863431499,"W"
1984,"MIL","CHI",2.2195121951219,-0.158536585365898,2.0975609756097,2.0487804878049,0.8170731707317,-0.987804878048699,0.219512195121951,0.731707317073174,2.121951219512,-0.00860317853947201,-0.026864163048012,"W"
1984,"LAL","POR",-1.6951219512196,3.0731707317074,4.2682926829268,-0.3170731707317,-1.53658536585364,0.6829268292683,-0.42682926829268,0.475609756097565,2.768292682926,0.041955023608086,0.01188863488838,"W"
1984,"DEN","UTA",3.0487804878049,-3.0609756097561,1.5,2.3292682926829,2.21951219512191,-2.3536585365853,-3.32926829268293,-0.365853658536586,11.024390243902,0.009650012760825,0.0134772959399171,"W"
1984,"BOS","DET",-3.5,1.1707317073171,-0.1829268292683,-3.5975609756097,-0.56097560975609,-0.109756097561,0.20731707317073,0.792682926829272,-1.17073170731699,0.027926340621929,0.0180013774247211,"W"
1984,"MIL","PHI",-0.548780487804901,-0.134146341463399,2.0121951219512,3.2682926829268,-1.5609756097561,-2.3536585365853,-0.58536585365854,0.365853658536589,-2.085365853659,-0.00124019512613499,-0.045950163955948,"L"
1984,"LAL","DEN",-3.2682926829269,3.0121951219513,3.7682926829268,-2.6951219512195,-2.42682926829264,1.890243902439,0.69512195121952,0.207317073170736,-1.768292682927,0.05884499376265,-0.02250192610458,"W"
1984,"BOS","PHI",-2.2560975609756,3.2439024390244,3.5121951219512,-2.3170731707317,-2.09756097560975,-2.9634146341463,-1.46341463414634,0.621951219512199,1.84146341463401,0.015566439656048,0.0029120078375221,"W"
1984,"LAL","BOS",-0.6463414634147,-0.975609756097501,3.5121951219512,1.8292682926829,0.60975609756097,2.5,0.81707317073171,-0.24390243902439,3.46341463414599,0.036816519260646,-0.043697069694385,"W"
1985,"LAL","SAS",0.390243902439,1.7317073170732,2.109756097561,-1.0243902439025,-1.30487804878049,-1.9146341463415,0.353658536585369,1.12195121951219,6.07317073170701,0.015936225957675,0.0320789398759409,"W"
1985,"DAL","UTA",-0.109756097560901,-0.304878048780502,-1.109756097561,-3.719512195122,-1.36585365853659,-2.7926829268292,-3.62195121951219,1.29268292682927,7.09756097561001,0.0130461255394649,0.059226919534477,"W"
1985,"DEN","POR",0.853658536585399,0.0121951219512013,-0.487804878048703,-0.5,-0.402439024390299,-2.3536585365853,0.79268292682926,-0.036585365853659,-0.317073170730993,-0.024916251371081,0.033153840420775,"W"
1985,"HOU","SAC",2.2073170731708,0.695121951219502,0.170731707317,-1.7439024390244,1.74390243902439,-1.9390243902439,1.98780487804878,0.670731707317075,5.548780487805,-3.24999972989293e-07,-0.047924575780942,"W"
1985,"BOS","CHI",-2.7560975609756,5.7926829268293,4.6463414634147,-5,0.39024390243903,-0.9268292682927,1.35365853658537,0.60975609756097,4.84146341463399,0.027505087444088,0.02493150285025,"W"
1985,"ATL","DET",-0.329268292682901,-0.6829268292683,-3.5853658536585,0.841463414634099,-0.0243902439024399,1.7073170731707,1.14634146341464,-0.268292682926829,-5.57317073170699,0.006009830242451,-0.050729997427322,"W"
1985,"PHI","WA1",3.1707317073171,-0.658536585365901,3.2804878048781,0.0243902439024986,2.87804878048779,3.0365853658536,-2.75609756097561,-0.792682926829265,7.42682926829301,0.023475288214701,0.01260029329074,"W"
1985,"MIL","NJN",0.0731707317073003,-0.768292682926798,0.365853658536601,0.987804878048799,0.68292682926829,-2.5121951219512,1.40243902439025,1,5.378048780488,0.00665203181319296,0.00836547893286299,"W"
1985,"LAL","DAL",0.5121951219512,1.2317073170732,3.9634146341464,3.6341463414634,1.07317073170732,2.170731707317,0.60975609756098,-0.0365853658536601,2.012195121951,0.0215784997451101,0.00238256648840396,"W"
1985,"HOU","DEN",1.1341463414634,1.4268292682927,2.170731707317,-2.109756097561,-0.98780487804876,0.4634146341463,1.58536585365854,0.170731707317075,-0.378048780488001,0.019132612231662,-0.0687640463195239,"W"
1985,"BOS","ATL",-2.3780487804878,4.2439024390244,4.4146341463415,-5.0487804878048,-1.15853658536585,-1.5,0.939024390243899,1.28048780487805,5.52439024390199,0.018082285237184,0.0621604476826211,"W"
1985,"MIL","PHI",-1.6707317073171,0.512195121951201,1.7195121951219,5.0243902439024,-0.695121951219489,-2.7560975609756,-0.36585365853658,0.902439024390245,4.13414634146299,0.005931079556181,0.00578407101100098,"W"
1985,"LAL","HOU",-2.6219512195122,1.4756097560976,1.4024390243903,0.487804878048799,-0.634146341463421,1.1341463414634,-1.60975609756097,0.64634146341463,2.914634146341,0.032102543820317,0.0483532100170999,"L"
1985,"BOS","MIL",-1.6463414634146,4.0609756097561,2.7926829268293,-5.5365853658536,-2,-0.109756097561,0.62195121951219,0.15853658536585,-0.378048780488001,0.015866353156702,0.0302479574587501,"W"
1985,"HOU","BOS",3.1951219512195,-3.890243902439,-0.841463414634202,2.8658536585365,1.26829268292683,0.170731707317099,0.48780487804878,-0.64634146341463,0.243902439025007,-0.018451836422777,-0.064376039909116,"L"
1986,"LAL","DEN",-2.0365853658536,1.7926829268293,1.3536585365854,-4.0365853658536,-0.317073170731701,1.7317073170732,0.74390243902439,0.70731707317073,1.060975609756,0.045333915921701,0.019938610958402,"W"
1986,"UTA","GSW",0.0121951219512013,1.280487804878,1.9146341463415,-1.1951219512195,1.46341463414635,0.597560975609799,3.74390243902439,0.28048780487805,-4.19512195122,-0.015287060484038,-0.053643861894066,"L"
1986,"POR","HOU",-0.1219512195122,-0.829268292682901,1.6097560975609,1.3292682926829,1.37804878048781,1.9756097560976,-2.04878048780488,0.10975609756097,11,0.026376443189972,0.033530420103721,"L"
1986,"DAL","SEA",-1.8780487804878,1.2073170731708,-2.0365853658536,-4.2804878048781,-0.20731707317074,-3.7073170731707,-0.31707317073171,0.48780487804878,2.95121951219501,0.00523707281441599,0.03289600734789,"L"
1986,"BOS","CHI",-3.8414634146342,2.2560975609756,3.390243902439,-2.5853658536585,-1.41463414634146,0.5243902439025,1.07317073170731,1.57317073170732,7.817073170732,0.044271500610358,0.030002501616571,"W"
1986,"MIL","PHI",-0.719512195122,-0.0609756097560989,1.2317073170732,4.9512195121951,0.939024390243921,-3.1585365853658,-1.79268292682927,1.18292682926829,3.939024390244,-0.016286629276765,0.013030352136714,"W"
1986,"DET","WA1",-0.7317073170732,4.0731707317073,3.3048780487805,3.6951219512195,-1.36585365853658,1.4146341463414,-3.03658536585366,-0.048780487804878,5.21951219512201,0.03600823423872,0.000660677696487033,"W"
1986,"ATL","IND",2.6585365853658,0.170731707317099,-1.1341463414634,0.670731707317099,0.0365853658536608,0.0365853658536999,2.4390243902439,0.5,3.97560975609801,0.00942484805743599,-0.022829503478302,"W"
1986,"LAL","GSW",-0.8048780487805,2,4.2073170731708,-3.4756097560975,0.158536585365859,0.0487804878048976,1.96341463414634,0.58536585365854,5.707317073171,0.037130115974059,0.00913045503236898,"W"
1986,"HOU","SEA",-2.2317073170732,1.0487804878049,0.524390243902502,-3.0609756097561,-0.6219512195122,-1.5243902439024,1.28048780487805,-1.24390243902439,-6.829268292683,-0.00507586866712101,-0.016280561976182,"L"
1986,"BOS","MIL",-2.2682926829268,3.2073170731707,4.5975609756097,-5.7317073170731,-3.46341463414635,0.487804878048799,1.62195121951219,0.26829268292683,2.256097560976,0.04221573422124,0.0419918232462591,"W"
1986,"ATL","DET",1.280487804878,-2.0853658536585,0.6829268292683,0.902439024390301,0.695121951219511,-1.6829268292682,0.914634146341459,1.17073170731707,-1.146341463415,-0.00868061263152503,-0.00644331348620097,"L"
1986,"LAL","SEA",-3,1.4634146341464,2.9756097560976,-4.5243902439024,0.280487804878049,-1.8414634146341,0.39024390243902,-0.32926829268293,4.03658536585401,0.034000929375347,0.0313377719816049,"W"
1986,"BOS","DET",-3.8048780487805,-0.780487804878103,4.8780487804878,-4.4878048780487,-1,-1.4268292682926,1.09756097560975,2.04878048780488,1.451219512195,0.02724227149648,0.04299400975276,"W"
1986,"LAL","BOS",2.3658536585366,-0.8536585365853,0.0853658536586011,1.7439024390244,2.03658536585366,0.707317073170699,-0.53658536585366,-0.52439024390244,5.109756097561,-0.000729869209825984,-0.01915503219402,"W"
1987,"LAL","SAS",-1.3536585365854,1.9024390243902,0.0365853658536999,-3.3658536585365,-0.81707317073171,-1.219512195122,-0.780487804878049,0.10975609756097,-0.780487804879002,0.014950973786284,0.055293425346387,"W"
1987,"POR","UTA",2.2560975609756,-0.756097560975601,-1.219512195122,1.280487804878,-0.548780487804871,-1.5853658536585,-3.41463414634146,-0.14634146341464,7.54878048780499,-0.000507084975858996,0.0201308937775561,"L"
1987,"DAL","HOU",1.2439024390244,-0.4268292682927,0.585365853658502,-1.5975609756098,-0.8170731707317,-1.3414634146342,-0.6829268292683,1.03658536585365,0.304878048780992,0.00344890288517102,0.00914264809469301,"W"
1987,"DEN","SEA",-1.8292682926829,1.560975609756,1.8780487804878,-4.8536585365853,0.69512195121948,-2.3170731707317,-0.5609756097561,-0.35365853658536,5.34146341463399,-0.00259349104528001,0.056533597818001,"W"
1987,"BOS","NYK",-4.3414634146342,3,5.3170731707317,-6.7926829268293,-2.06097560975609,-2.609756097561,-0.36585365853658,1.1219512195122,8.04878048780499,0.056199916855171,0.0437188430936309,"W"
1987,"ATL","MIL",1.3536585365854,0.5365853658536,-1.609756097561,0.743902439024399,-0.4390243902439,-0.609756097561,1.91463414634147,-0.58536585365854,1.792682926829,0.009302127508236,-0.00764921868447299,"W"
1987,"CHI","CLE",1.890243902439,2.0731707317073,0.9634146341463,0.158536585365901,-0.25609756097561,-2.1463414634147,-0.62195121951219,-0.865853658536587,0.524390243902999,-0.000929065505712978,0.0150249372183411,"W"
1987,"DET","WA1",-0.585365853658601,2.2560975609756,1.6585365853658,0.4268292682927,-1.34146341463415,-0.439024390243897,-1.31707317073171,0.353658536585366,3.707317073171,0.02484665339299,-0.016129730558847,"W"
1987,"LAL","UTA",0.0853658536584998,-0.756097560975601,-0.731707317073198,-3.3048780487805,-1.20731707317073,-1.9878048780488,-2.71951219512195,0.15853658536585,4.28048780487799,0.013969710168556,0.0391256507970591,"W"
1987,"DEN","DAL",-2.1707317073171,-0.6463414634147,3.8536585365854,3.0243902439025,2.28048780487801,-0.865853658536599,-0.54878048780488,0.46341463414635,7.475609756097,-0.00106245592933701,0.0154367240518051,"L"
1987,"BOS","ATL",-3.6341463414635,0.743902439024399,4.7073170731708,-3,-0.18292682926829,0.9634146341463,-1.48780487804878,2.26829268292683,5.74390243902499,0.036423493723709,0.03530021552108,"W"
1987,"DET","CHI",0.134146341463399,0.280487804878,-1.6829268292683,1.3170731707317,-1.51219512195122,1.0365853658537,-0.98780487804878,0.024390243902439,4.243902439024,0.00363799268229298,-0.00177599594018607,"W"
1987,"LAL","DAL",-3.2682926829269,-0.0487804878049012,4.4268292682927,-0.231707317073102,0.32926829268292,0.743902439024401,-0.51219512195122,-0.14634146341463,3.536585365853,0.0306064112903049,-0.000134944094588918,"W"
1987,"BOS","DET",-3.0609756097561,-0.512195121951198,5.329268292683,-1.8658536585366,0.39024390243903,-0.536585365853702,0.25609756097561,2.59756097560976,4.36585365853699,0.0280560652044221,0.045717424595512,"L"
1987,"LAL","DET",-1.3170731707317,0.109756097561,4.0975609756098,-2.9512195121951,1.02439024390244,-0.365853658536601,0.12195121951219,1.02439024390244,3.57317073170699,0.012067020814599,0.0318184063626931,"W"
1988,"LAL","POR",-3.5365853658537,2.8170731707317,0.8536585365853,-4.3170731707317,-1.26829268292687,-1.109756097561,0.40243902439024,0.13414634146342,0.134146341464003,0.027728156148872,0.0613539983311681,"W"
1988,"SEA","HOU",2.2682926829269,-3.8536585365853,0.8170731707317,0.0121951219513008,0.914634146341509,-2.0243902439024,-0.0853658536585398,1.57317073170732,3.646341463415,0.00244571402406102,-0.00932942298002892,"W"
1988,"PHO","DEN",-1.3536585365853,1.2926829268293,-0.0243902439024026,-1.890243902439,-1.4390243902439,0.658536585365901,-0.24390243902439,-0.73170731707317,0.634146341462994,0.029120526635438,0.00372177266999307,"W"
1988,"UTA","GSW",-3.3292682926829,0.560975609756099,1.2073170731707,-0.634146341463403,-1.35365853658535,0.5365853658537,-0.73170731707317,-0.97560975609757,-11.829268292683,0.014892398663595,-0.029146412504467,"L"
1988,"DET","BOS",-0.3048780487805,1.2682926829269,-1.9756097560975,0.768292682926802,-1.42682926829268,0,-0.14634146341464,0.512195121951218,-2.658536585365,0.000740892290746031,-0.0140812784490949,"W"
1988,"ATL","MIL",2.9146341463415,0.5365853658537,-0.987804878048802,-0.890243902439,-0.0487804878048603,0.0609756097560989,1.84146341463415,-0.84146341463414,2.07317073170699,-0.00233446635020895,-0.020443562971827,"L"
1988,"CLE","CHI",0.1829268292683,0.268292682926802,0.5731707317073,-3.2073170731707,0.841463414634141,-0.0487804878049012,2.56097560975609,-0.0487804878048803,2.402439024391,0.00719428528096699,-0.039401078367444,"L"
1988,"NYK","PHI",2.1829268292683,-1.109756097561,-0.329268292683,4.0487804878049,2.57317073170736,4.3658536585366,1.12195121951219,2.21951219512195,4.792682926829,0.000226267498030008,-0.034839269847871,"W"
1988,"LAL","SEA",-3.6951219512196,4.5609756097561,2.4268292682927,-4.329268292683,-1.70731707317077,-0.719512195122,-0.89024390243903,-0.80487804878049,2.560975609756,0.025151944139507,0.055722319095917,"W"
