"Year","TeamA","TeamB","O_ORebDiff","O_DRebDiff","O_AsstDiff","O_PFDiff","O_STLDiff","O_TODiff","O_BlkDiff","O_x3PMDiff","O_FGPDiff","O_FTPDiff","WL"
1981,"LAL","PHO",0.992417656704695,-0.0910831926238767,0.602845392735548,-0.172833620054019,1.06047949947014,-0.385052014168472,1.03881910078591,-0.227999471980268,1.06571394050492,-1.46119947635515,"W"
1981,"SAS","SEA",1.10268628522745,-0.0531318623639162,0.698031507377998,0.921779306954766,-1.01582773107143,-0.372216947029545,1.12145243834841,0.144585031011877,-0.107134513819473,1.29061476740341,"W"
1981,"BOS","WA1",1.51435583171237,-0.713485008887176,0.648172113993861,-0.334144998771074,0.10046647889717,0.397887081307402,2.01861438902714,-0.0556096273122604,1.0213813611075,-1.16779857341623,"W"
1981,"MIL","PHI",0.99976889860626,0.197346917351773,-0.140512835900764,0.564589825509765,-1.03815361527081,0.738016360489519,-1.97139533899143,0.0444877018498082,-0.55864039251236,0.199236194054711,"L"
1981,"LAL","SAS",0.036756209507584,-0.242888513663711,0.448734540457312,-1.25592430572584,2.76840964072212,1.12306837465799,-0.448580975339365,-0.283609099292528,1.29970945202182,-2.10030249929136,"W"
1981,"BOS","PHI",1.63197570213662,0.759026605199177,-0.625508753364704,-0.973629392970936,-2.27724018833597,-0.141185738528472,-0.637457175482264,0.0444877018498082,-0.834581165669937,-0.267638131166908,"L"
1981,"LAL","PHI",1.66873191164421,0.880470862031033,0.41700583557647,-1.06004620299795,-0.0893035367975281,-0.0385052014168893,-1.23950006343772,-0.155706956474329,-0.0764633571803901,-1.07350630454416,"W"
1982,"SEA","POR",-0.205834773242432,1.43456028382639,1.12410268720612,0.0518500860162152,-0.803731831177407,0.243866275640001,0.625652412973333,-0.033365776387356,0.367910047621767,-0.286470333814213,"L"
1982,"PHO","DEN",-0.882149028182005,-0.0455415963119383,-0.16317619652992,-0.167072499385561,-0.446517683987436,0.314459144904211,1.68808103877709,0.0889754036996164,0.113893791477055,-2.32055421299281,"L"
1982,"NJN","NYK",1.36733099368203,1.2448036325266,0.494061261715588,-0.0806556893585058,2.34421784093411,2.33598221928864,2.52621917691117,-0.0166828881936782,0.417035718891689,-0.192614854307806,"L"
1982,"BOS","ATL",0.985066414803191,0.751436339147134,1.22835414610021,0.230444826738644,2.4111954935322,0.750851427628501,-1.69988580128602,-0.0333657763873563,0.951576232426966,-0.514456529263652,"W"
1982,"LAL","POR",0.404318304583419,0.402284100755588,2.21647666953146,-0.167072499385514,1.06047949947021,0.571160487683192,1.12145243834842,-0.139024068280651,1.77109083875404,-0.0838718007298211,"W"
1982,"SAS","DEN",0.132322354227265,0.569269953899383,-0.339950409437351,0.0230444826738792,-1.27257539936422,0.0513402685557645,1.38115721354489,0.389267391185821,0.409362713355414,-1.54803108607277,"W"
1982,"PHI","NYK",1.86721544298513,2.52755859531316,-0.081588098264978,-0.800795772916917,1.23908657306516,0.757268961197964,2.34914773927721,-0.044487701849808,0.735198322137968,1.11878994020794,"W"
1982,"MIL","BOS",-1.30852105846988,-0.417464632859546,-0.453267212583098,0.397517326124252,-1.41769364666013,-0.603248155530619,0.129852387598233,-0.0111219254624519,-0.126238535607599,0.572386039031956,"W"
1982,"LAL","SAS",0.0220537257045742,-1.25998416463056,1.16942940846447,-0.944823789628598,1.88653721484699,0.513402685557965,0.118047625089312,-0.467120869422985,1.00896089591199,-1.01065712261332,"W"
1982,"PHI","MIL",1.75694681446238,0.903241660187033,-0.453267212583134,-0.518500860162056,1.67444131495291,1.15515604250537,0.531214312901883,-0.0667315527747123,0.439277660429547,-0.391878697775623,"W"
1982,"LAL","PHI",-0.727772948250104,-1.23721336647462,2.27993407929311,-0.633723273531354,0.357214147189989,-0.275953943487374,-1.15686672587521,-0.0834144409683908,1.19849578781287,-0.205570746984196,"L"
1983,"BOS","WA1",0.97036393100018,1.14613017385068,-0.317287048808196,-0.230444826738693,1.30606422566327,-0.179690939945309,1.29852387598238,-0.0889754036996167,0.657475801370111,1.28575058356447,"W"
1983,"DET","NYK",2.49207100461406,1.54841427460627,0.974524507053704,-0.59915654952056,-1.18327186256673,-1.77765679874438,0.672871463009057,-0.0834144409683908,-0.634304694391952,0.0187069548976917,"L"
1983,"PHI","NJN",-0.294049676060669,0.523728357587445,-0.52578996659643,-1.16950749569883,-0.0781405946977971,0.128350671389491,1.81793342637532,-0.111219254624521,-0.113023041933979,1.91834847580029,"L"
1983,"MIL","ATL",0.169078563734848,1.16131070595464,1.29634422798772,0.437845170803505,0.178607073594986,0.551907886974802,-0.814528613116222,0.200194658324137,0.757389264469251,-0.743025767748241,"W"
1983,"LAL","KCK",-0.360210853174271,1.71540012775006,1.02438390043784,-0.841123617596168,0.122792363096551,0.474897484141128,1.12145243834842,0.033365776387356,1.90270034842868,-0.83818598817057,"W"
1983,"DAL","SEA",0.191132289439423,-0.508547825483423,-0.312754376682371,0.126744654706261,-0.636287699682108,-0.365799413460029,0.118047625089302,0.0834144409683908,0.486421851210714,-0.878901442184987,"W"
1983,"POR","PHO",1.35997975178053,-0.789387669407093,-0.598312720609723,-0.0748945686900944,1.35071599406202,0.205361074223164,0.106242862580381,-0.272487173830076,-0.170753561898792,-0.183979481875764,"L"
1983,"UTA","DEN",-0.271995950356093,0.592040752055322,-1.14223337570945,-1.7340973212086,-0.178607073594977,1.06531057253276,2.97480015225054,0.133463105549425,0.210372029984914,-1.30604153980814,"W"
1983,"BOS","NYK",0.521938175007674,2.33780194401336,0.367146442192331,-1.91269206193108,-1.4511824729592,-1.07172810610223,0.826333375625153,0.044487701849808,0.19103928479594,0.630258891207601,"W"
1983,"MIL","NJN",-0.632206803530424,0.546499155743383,-0.158643524404098,-0.437845170803504,-1.92002604114601,-1.23858397890856,-0.118047625089311,0.0556096273122604,-0.232687300439246,1.42862669565254,"W"
1983,"LAL","DAL",0.0367562095075829,1.77612225616602,1.31900758861688,0.852645858933132,1.64095248865386,1.76482173160545,1.39296197605383,0.0889754036996164,1.32439743649783,-0.0486774109558288,"W"
1983,"UTA","PHO",0.220537257045502,1.70021959564611,0.0725227540132949,-0.973629392970934,0.0223258841993731,0.378634480599007,2.54982870192904,0.150145993743103,-0.476987890457526,0.778304734712946,"L"
1983,"BOS","MIL",0.176429805636412,1.1613107059547,0.0407940491324896,-1.25592430572584,0.346051205090265,0.0320876678473722,-0.696480988026911,-0.0222438509249043,0.310820476668389,1.83825428055732,"W"
1983,"LAL","PHO",0.213186015143996,1.52564347645033,1.09237398232531,-0.535784222167429,0.368377089289647,0.815026763323246,1.06242862580377,-0.0889754036996164,0.937350778795563,-0.196955465615101,"W"
1983,"BOS","LAL",0.470479481697021,0.296020376027628,-1.50937981790178,-0.604917670189067,-0.59163593128337,-1.01397030397695,-0.566628600428678,-0.0166828881936785,-1.33601362267684,1.37437652195069,"W"
1984,"LAL","PHO",0.271995950356094,0.94878325649897,1.08784131019945,-0.593395428852101,-0.357214147189952,-0.295206544195818,1.55822865117886,0.0166828881936788,2.26502105209709,-0.286187337083895,"W"
1984,"DAL","POR",-0.786582883462264,0.35674250444365,-0.330885065185666,-0.927540427623224,-2.74608375652277,-1.90600747013387,-2.13666201411646,0.561657235853832,-0.58144613278932,1.51808577303538,"L"
1984,"HOU","UTA",1.79370302397003,-1.20685230226664,0.435136524079802,0.414800688129627,-0.323725320890893,0.192526007084237,-1.18047625089307,-0.344779689336014,1.15372612391795,-2.56498305412741,"L"
1984,"DEN","SAS",1.49965334790936,-1.2675744306826,-0.226633606291567,-0.161311378717057,1.52932306765696,-1.02680537111587,-0.224290487669683,0.100097329162069,-1.15603845892178,0.791203989806945,"W"
1984,"BOS","CLE",-0.63955804543193,1.40419921961841,0.865740376033744,-2.25835930203907,0.256747668292783,-0.3529643463211,-0.68467622551798,0.0778534782371678,1.54534472757365,2.0124990785469,"W"
1984,"DET","NJN",1.24971112325778,1.58636560486617,0.630041425490529,0.374472843450374,-0.904198310074576,-0.0898454699726014,-0.212485725160751,-0.0389267391185826,-0.40612318320418,2.09745340997211,"W"
1984,"PHI","WA1",2.12450890953828,-0.235298247611731,-0.403407819198961,0.587634308183645,1.2055977467661,1.88033733585596,1.66447151375923,-0.278048136561303,0.577909819482064,2.13660367554474,"W"
1984,"MIL","CHI",1.33792602607596,-0.0986734586759164,0.77961960564294,0.967868272302476,0.747917120678965,-0.519820219127375,0.212485725160752,0.333657763873563,-0.361518927287464,-0.952777547574166,"W"
1984,"LAL","POR",-1.02182262431083,1.9127470451019,1.5864352440409,-0.14978913738014,-1.40653070456044,0.359381879890565,-0.413166687812572,0.216877546517817,1.76301526924331,0.421648140413353,"W"
1984,"DEN","UTA",1.83781047537912,-1.90515677904986,0.557518671477234,1.1003740476772,2.03165546214284,-1.2385839789085,-3.22270016493809,-0.166828881936781,0.405508527528233,0.477992370378936,"W"
1984,"BOS","DET",-2.10980642573521,0.728665540991196,-0.0679900818874704,-1.69953059719776,-0.513495336585555,-0.0577578021252816,0.20068096265182,0.361462577529694,1.17350821657174,0.638445657325324,"W"
1984,"MIL","PHI",-0.330805885568253,-0.0834929265718964,0.747890900762136,1.54398033914916,-1.42885658875983,-1.2385839789085,-0.566628600428677,0.166828881936783,-0.0521149258463465,-1.6296909919112,"L"
1984,"LAL","DEN",-1.97013282960644,1.87479571484194,1.40059568688182,-1.27320766773121,-2.2214254778375,0.994717703268503,0.672871463009058,0.0945363664308446,2.47275805374793,-0.798064318300191,"W"
1984,"BOS","PHI",-1.35997975178053,2.01901076982973,1.30540957223937,-1.09461292700874,-1.92002604114601,-1.55946065738223,-1.41657150107168,0.28360909929253,0.654125976849121,0.103278694407581,"W"
1984,"LAL","BOS",-0.38961582078041,-0.60722128415928,1.30540957223937,0.864168100270047,0.558147104984302,1.31559438174223,0.79091908809836,-0.111219254624521,1.54708733388484,-1.54978164870372,"W"
1985,"LAL","SAS",0.23523974084851,1.07781777938281,0.784152277768802,-0.483934136151263,-1.19443480466642,-1.00755277040748,0.342338112758994,0.511608571272794,0.669664971707407,1.13772737342137,"W"
1985,"DAL","UTA",-0.0661611771136026,-0.189756651299795,-0.412473163450645,-1.75714180388248,-1.25024951516485,-1.46961518740958,-3.50601446515241,0.589462049509959,0.548218462356171,2.10057089973653,"W"
1985,"DEN","POR",0.514586933106169,0.0075902660519801,-0.181306885033218,-0.23620594740715,-0.368377089289693,-1.2385839789085,0.767309563080487,-0.0166828881936782,-1.04701959007012,1.17585032194438,"W"
1985,"HOU","SAC",1.33057478417451,0.432645164963507,0.063457409761609,-0.823840255590794,1.59630072025512,-1.02038783754641,1.9241762889557,0.305852950217433,-1.36570037532202e-05,-1.69971644750262,"W"
1985,"BOS","CHI",-1.6613806697427,3.60537637469596,1.7269480799417,-2.3620594740715,0.357214147189962,-0.487732551280055,1.31032863849131,0.278048136561299,1.15580650362102,0.884232875617445,"W"
1985,"ATL","DET",-0.198483531340927,-0.425054898911527,-1.33260560499435,0.397517326124205,-0.0223258841993731,0.898454699726386,1.10964767583949,-0.122341180086973,0.252542403073735,-1.7992149039173,"W"
1985,"PHI","WA1",1.91132289439428,-0.409874366807569,1.2192888018486,0.0115222413369622,2.63445433552591,1.59796585879907,-2.66787632701834,-0.361462577529691,0.986468079699251,0.446888165427319,"W"
1985,"MIL","NJN",0.0441074514090883,-0.478186761275443,0.135980163774941,0.466650774145841,0.625124757582421,-1.32201191531169,1.35754768852704,0.455998943960535,0.279528710738019,0.296694167902855,"W"
1985,"LAL","DAL",0.308752159863677,0.766616871251157,1.47311844089515,1.71681395920318,0.982338904772383,1.14232097536639,0.590238125446539,-0.0166828881936788,0.906762081541524,0.0845012685374505,"W"
1985,"HOU","DEN",0.683665496841018,0.888061128083011,0.806815638397921,-0.996673875644813,-0.904198310074558,0.243866275640001,1.53461912616099,0.0778534782371654,0.803982088534217,-2.43881930348992,"W"
1985,"BOS","ATL",-1.4334921707957,2.64141258609303,1.6408273095509,-2.38510395674533,-1.06047949947018,-0.789356629045338,0.908966713187661,0.583901086778733,0.759845716540702,2.20461284400754,"W"
1985,"MIL","PHI",-1.00712014050776,0.31879117418363,0.639106769742176,2.37358171540841,-0.636287699682089,-1.45036258670118,-0.354142875267916,0.411511242110727,0.249233176897286,0.205140691820815,"W"
1985,"LAL","HOU",-1.58051700882603,0.918422192290992,0.521257294470606,0.230444826738691,-0.580472989183685,0.596830621961101,-1.55822865117885,0.294731024754978,1.34899876270987,1.71491859899355,"L"
1985,"BOS","MIL",-0.992417656704695,2.52755859531316,1.03798191681535,-2.61554878348402,-1.83072250434853,-0.0577578021252816,0.602042887955461,0.0722925155059368,0.666728808062955,1.07278885536724,"W"
1985,"HOU","BOS",1.92602537819729,-2.42129487058526,-0.312754376682371,1.35386335708972,1.16094597836736,0.0898454699726538,0.472190500357228,-0.294731024754978,-0.775374831457988,-2.28319212169475,"L"
1986,"LAL","DEN",-1.22765739755321,1.11576910964276,0.503126605967273,-1.90693094126257,-0.290236494591834,0.911289766865365,0.720090513044773,0.322535838411109,1.90500157337886,0.707152529450847,"W"
1986,"UTA","GSW",0.00735124190150538,0.796977935459073,0.711629523755506,-0.564589825509767,1.33955305196234,0.314459144904263,3.62406209024173,0.127902142818199,-0.642386030025034,-1.90255944644506,"L"
1986,"POR","HOU",-0.0735124190151668,-0.516138091535403,0.598312720609685,0.627962152862897,1.26141245726454,1.03964043825486,-1.98320010150036,0.0500486645810317,1.10837911871147,1.18920628118801,"L"
1986,"DAL","SEA",-1.13209125283352,0.751436339147196,-0.756956245013784,-2.02215335463196,-0.189770015694672,-1.95093020512017,-0.306923825232201,0.222438509249041,0.220069935467154,1.16670588805944,"L"
1986,"BOS","CHI",-2.3156411989777,1.40419921961841,1.26008285098106,-1.221357581715,-1.29490128356359,0.275953943487427,1.0388191007859,0.717364192328159,1.86035723153145,1.06408339840098,"W"
1986,"MIL","PHI",-0.433723272189498,-0.0379513302599581,0.457799884708958,2.33901499139762,0.859546541675849,-1.66214119449381,-1.73530008881281,0.539413384928924,-0.684389463527981,0.462140842826849,"W"
1986,"DET","WA1",-0.441074514091002,2.53514886136514,1.22835414610025,1.74561956254551,-1.25024951516484,0.744433894058984,-2.93938586472375,-0.0222438509249043,1.51312194159075,0.0234319183616795,"W"
1986,"ATL","IND",1.60257073453055,0.106263724727897,-0.421538507702293,0.316861636765701,0.0334888262990605,0.0192526007084446,2.36095250178614,0.227999471980268,0.396046756897911,-0.809682337674844,"W"
1986,"LAL","GSW",-0.485181965500091,1.2448036325266,1.56377188341178,-1.64191939051308,0.145118247295924,0.0256701342779075,1.90056676393784,0.266926211098851,1.56026515495571,0.323825184444765,"W"
1986,"HOU","SEA",-1.34527726797752,0.65276288047128,0.194904901410764,-1.44604128778523,-0.569310047083997,-0.802191696184268,1.23950006343773,-0.567218198585056,-0.213295886766783,-0.57741437487083,"L"
1986,"BOS","MIL",-1.36733099368204,1.99623997167373,1.70881739143833,-2.70772671417949,-3.17027555631087,0.256701342778981,1.57003341368778,0.122341180086973,1.77397073422261,1.48930254403363,"W"
1986,"ATL","DET",0.771880399659194,-1.29793549489052,0.253829639046548,0.426322929466589,0.636287699682108,-0.885619632587404,0.885357188169799,0.533852422197698,-0.364772828129583,-0.228521707922273,"L"
1986,"LAL","SEA",-1.80840550777304,0.910831926239011,1.10597199870282,-2.13737576800126,0.256747668292782,-0.969047568990595,0.377752400285779,-0.150145993743104,1.42877187287882,1.11144075033008,"W"
1986,"BOS","DET",-2.29358747327313,-0.485777027327487,1.81306885033247,-2.12009240599584,-0.915361252174263,-0.750851427628449,1.06242862580376,0.934241738845975,1.14476256921732,1.52484658090422,"W"
1986,"LAL","BOS",1.42614092889419,-0.531318623639361,0.0317287048808423,0.823840255590794,1.86421133064759,0.372216947029492,-0.519409550392952,-0.23912139744272,-0.0306702380504857,-0.679361741696739,"W"
1987,"LAL","SAS",-0.815987851068342,1.18408150411064,0.0135980163775089,-1.59006930449687,-0.747917120678974,-0.641753356947455,-0.755504800571566,0.0500486645810319,0.628263144873905,1.96106367074795,"W"
1987,"POR","UTA",1.35997975178053,-0.470596495223465,-0.453267212583135,0.604917670189018,-0.50233239448587,-0.834279364031638,-3.30533350250059,-0.0667315527747151,-0.021308498443342,0.71397212597231,"L"
1987,"DAL","HOU",0.74982667395468,-0.265659311819712,0.217568262039883,-0.754706807569205,-0.747917120678964,-0.705928692642201,-0.661066700500126,0.472681832154211,0.144928257113933,0.324257629557525,"W"
1987,"DEN","SEA",-1.10268628522745,0.971554054654846,0.698031507377999,-2.29292602604986,0.636287699682081,-1.21933137820011,-0.543019075410815,-0.161267919205552,-0.108982522717332,2.0050482342708,"W"
1987,"BOS","NYK",-2.61704211693988,1.8672054487899,1.97624504686239,-3.20894421233617,-1.88653721484695,-1.37335218386751,-0.354142875267916,0.511608571272797,2.36160781296223,1.55055387473208,"W"
1987,"ATL","MIL",0.815987851068342,0.333971706287588,-0.598312720609723,0.351428360776495,-0.401865915588699,-0.320876678473728,1.85334771390213,-0.266926211098851,0.390889848773855,-0.271290931566543,"W"
1987,"CHI","CLE",1.13944249473503,1.29034522883854,0.358081097940647,0.0748945686900943,-0.234421784093409,-1.12948590822751,-0.602042887955461,-0.39482835391705,-0.039040775855589,0.532881773005997,"W"
1987,"DET","WA1",-0.352859611272827,1.40419921961841,0.616443409113018,0.201639223396355,-1.22792363096548,-0.231031208501072,-1.27491435096452,0.161267919205555,1.0440949749101,-0.572064914042711,"W"
1987,"LAL","UTA",0.0514586933105927,-0.470596495223465,-0.27196032754988,-1.56126370115458,-1.10513126786893,-1.04605797182432,-2.63246203949155,0.0722925155059368,0.58702892326155,1.38764946992919,"W"
1987,"DEN","DAL",-1.30852105846994,-0.402284100755588,1.43232439176266,1.42875792577986,2.08747017264127,-0.455644883432682,-0.531214312901883,0.211316583786593,-0.0446460486786197,0.547486406271882,"L"
1987,"BOS","ATL",-2.19067008665194,0.463006229171485,1.74961144057086,-1.4172356844429,-0.167444131495289,0.506985151988448,-1.44018102608955,1.03433906800804,1.53057179025661,1.25197471117579,"W"
1987,"DET","CHI",0.0808636609166712,0.174576119195773,-0.625508753364704,0.622201032194439,-1.38420482036108,0.545490353405338,-0.956185763223387,0.0111219254624522,0.152874104140458,-0.0629883407634165,"W"
1987,"LAL","DAL",-1.97013282960644,-0.0303610642079802,1.64535998167672,-0.109461292700842,0.30139943669152,0.391469547737938,-0.49580002537509,-0.0667315527747105,1.28612894955322,-0.00478599326814177,"W"
1987,"BOS","DET",-1.84516171728062,-0.318791174183628,1.98077771898825,-0.881451462275468,0.357214147189962,-0.282371477056892,0.247900012687545,1.18448506175115,1.17895944505556,1.62143654390685,"L"
1987,"LAL","DET",-0.793934125363768,0.0683123944679384,1.52297783427929,-1.39419120176902,0.937687136373637,-0.192526007084237,0.118047625089302,0.467120869422987,0.507074960775725,1.12848716439757,"W"
1988,"LAL","POR",-2.13186015143978,1.75335145801002,0.317287048808157,-2.03943671663734,-1.1609459783674,-0.583995554822174,0.38955716279471,0.0611705900434889,1.16518019713383,2.17601091682496,"W"
1988,"SEA","HOU",1.3673309936821,-2.39852407242926,0.303689032430685,0.00576112066850543,0.837220657476502,-1.06531057253271,-0.082633337562518,0.71736419232816,0.102772702713747,-0.330881879003925,"W"
1988,"PHO","DEN",-0.815987851068282,0.804568201511115,-0.00906534425164884,-0.892973703612383,-1.31722716776296,0.346546812751637,-0.236095250178614,-0.333657763873562,1.22368976803028,0.131998210061749,"W"
1988,"UTA","GSW",-2.00688903911396,0.349152238391608,0.448734540457274,-0.299578274760282,-1.23908657306515,0.282371477056891,-0.708285750535842,-0.444877018498087,0.625801727221918,-1.03372092318529,"L"
1988,"DET","BOS",-0.183781047537918,0.789387669407157,-0.734292884384627,0.362950602113412,-1.30606422566328,0,-0.141657150107174,0.233560434711493,0.0311334450351295,-0.499413509494406,"W"
1988,"ATL","MIL",1.75694681446245,0.33397170628765,-0.367146442192333,-0.420561808798084,-0.0446517683987284,0.0320876678473722,1.78251913884854,-0.383706428454594,-0.0980979026349506,-0.725061404562046,"L"
1988,"CLE","CHI",0.110268628522751,0.166985853143795,0.213035589914059,-1.51517473580682,0.770243004878339,-0.0256701342779094,2.47900012687544,-0.0222438509249052,0.302315043845969,-1.39741791886902,"L"
1988,"NYK","PHI",1.31587230037144,-0.690714210731238,-0.122382147397469,1.91269206193108,2.35538078303381,2.2974770178718,1.08603815082162,1.01209521708314,0.0095081117743312,-1.2356265864529,"W"
1988,"LAL","SEA",-2.22742629615953,2.83875950344481,0.902001753040409,-2.04519783730584,-1.56281189395609,-0.378634480599009,-0.861747663151947,-0.367023540260919,1.05692376634867,1.97627502626708,"W"
1988,"PHO","GSW",-1.67608315354571,0.440235431015485,1.22835414610025,-0.0748945686900943,-1.54048600975667,-1.34126451602009,-2.67968108952727,-0.144585031011878,1.25870148423946,-0.28326869968757,"W"
1988,"DET","MIL",0.154376079931839,2.07973289824569,-0.19943757353655,-0.0806556893585511,-3.33771968780613,0.198943540653701,0.979795288241249,-0.328096801142336,0.809924480563476,-1.82681167126971,"W"
1988,"NYK","CHI",2.23477753806097,-1.42697001777441,-0.589247376358075,1.14070189235649,1.98700369374417,1.57229572452121,0.826333375625144,1.17892409901992,-0.35985796621536,-1.22085735678378,"L"
1988,"LAL","PHO",-0.00735124190156434,-0.0531318623639183,0.00906534425164884,-1.50365249446991,0.346051205090274,0.417139682015793,0.0590238125446463,0.328096801142336,0.176571203476877,0.395924904890417,"W"
1988,"DET","CHI",0.9997688986062,0.705894742835198,-0.843077015404586,0.483934136151214,-2.23258841993722,0.0577578021252816,0.354142875267916,-0.300291987486209,-0.0547325774316965,-0.606264771990862,"W"
1988,"LAL","DET",-0.441074514091002,0.500957559431443,1.15583139208692,-1.5382192184807,2.2549143041366,0.0513402685557645,0.177071437633958,0.595023012241187,0.345372144234949,1.15632676906631,"L"
1989,"DET","IND",1.80105426587153,0.531318623639423,-0.122382147397469,-0.0633723273531321,-0.446517683987445,-0.699511159072685,0.80272385060729,-0.65063263955345,-0.80628501902319,-1.97253605088501,"W"
1989,"BOS","NYK",-0.889500270083509,2.13286476060961,1.28274621161021,-0.63948439419986,-1.95351486744507,-1.00113523683802,-0.436776212830434,-0.722925155059382,0.590345592439731,2.70332032623076,"L"
